Order ID,Client Order ID,Instrument,Side,Exec Status,Quantity,Price,Reason
1562,aa1574,Rose,Sell,fill ,100,305,
1402,aa1414,Rose,Buy ,fill ,100,305,
1562,aa1574,Rose,Sell,fill ,100,96,
1536,aa1548,Rose,Buy ,pfill,100,96,
1562,aa1574,Rose,Sell,fill ,100,96,
1536,,,Buy ,pfill,100,96,
1562,aa1574,Rose,Sell,fill ,100,96,
1536,,,Buy ,pfill,100,96,
1563,aa1575,Lotus,Sell,New  ,200,839,
1568,aa1580,Orchid,Sell,fill ,100,392,
1542,aa1554,Orchid,Buy ,pfill,100,392,
1568,aa1580,Orchid,Sell,fill ,100,289,
1566,aa1578,Orchid,Buy ,pfill,100,289,
1569,aa1581,Orchid,Buy ,pfill,100,181,
1568,aa1580,Orchid,Sell,fill ,100,181,
1570,aa1582,Lavender,Buy ,fill ,100,673,
1548,aa1560,Lavender,Sell,fill ,100,673,
1572,aa1584,Rose,Sell,fill ,200,460,
1453,aa1465,Rose,Buy ,fill ,200,460,
1572,aa1584,Rose,Sell,fill ,200,356,
1491,aa1503,Rose,Buy ,fill ,200,356,
1572,aa1584,Rose,Sell,fill ,200,136,
1505,aa1517,Rose,Buy ,pfill,200,136,
1573,aa1585,Rose,Buy ,fill ,200,130,
1572,aa1584,Rose,Sell,fill ,200,130,
1574,aa1586,Lotus,Buy ,pfill,100,349,
1557,aa1569,Lotus,Sell,fill ,100,349,
1579,aa1591,Lavender,Sell,pfill,100,851,
1570,aa1582,Lavender,Buy ,fill ,100,851,
1579,aa1591,Lavender,Sell,fill ,100,285,
1406,aa1418,Lavender,Buy ,fill ,100,285,
1579,aa1591,Lavender,Sell,fill ,100,170,
1435,aa1447,Lavender,Buy ,pfill,100,170,
1579,aa1591,Lavender,Sell,fill ,100,136,
1265,aa1277,Lavender,Buy ,pfill,100,136,
1579,aa1591,Lavender,Sell,fill ,100,131,
860,aa872,Lavender,Buy ,fill ,100,131,
1579,aa1591,Lavender,Sell,fill ,100,92,
1454,aa1466,Lavender,Buy ,pfill,100,92,
1579,aa1591,Lavender,Sell,fill ,100,69,
1208,aa1220,Lavender,Buy ,fill ,100,69,
1579,aa1591,Lavender,Sell,fill ,100,60,
1091,aa1103,Lavender,Buy ,fill ,100,60,
1582,aa1594,Rose,Buy ,New  ,300,355,
1583,aa1595,Lavender,Buy ,pfill,100,41,
1579,aa1591,Lavender,Sell,fill ,100,41,
1583,aa1595,Lavender,Buy ,fill ,200,171,
1580,aa1592,Lavender,Sell,fill ,200,171,
1585,aa1597,Lotus,Sell,fill ,100,532,
1574,aa1586,Lotus,Buy ,fill ,100,532,
1590,aa1602,Rose,Buy ,New  ,300,595,
1591,aa1603,Orchid,Sell,pfill,100,437,
1569,aa1581,Orchid,Buy ,fill ,100,437,
1591,aa1603,Orchid,Sell,pfill,100,289,
1566,aa1578,Orchid,Buy ,fill ,100,289,
1592,aa1604,Lotus,Buy ,pfill,100,439,
1585,aa1597,Lotus,Sell,fill ,100,439,
1595,aa1607,Rose,Buy ,New  ,100,202,
1596,aa1608,Lavender,Sell,pfill,200,497,
1583,aa1595,Lavender,Buy ,fill ,200,497,
1598,aa1610,Rose,Sell,fill ,100,610,
1573,aa1585,Rose,Buy ,pfill,100,610,
1598,aa1610,Rose,Sell,fill ,100,595,
1590,aa1602,Rose,Buy ,pfill,100,595,
1599,aa1611,Tulip,Buy ,fill ,200,89,
1597,aa1609,Tulip,Sell,pfill,200,89,
1599,aa1611,Tulip,Buy ,fill ,200,372,
1561,aa1573,Tulip,Sell,pfill,200,372,
1599,aa1611,Tulip,Buy ,fill ,200,405,
1577,aa1589,Tulip,Sell,pfill,200,405,
1599,aa1611,Tulip,Buy ,fill ,200,493,
1584,aa1596,Tulip,Sell,pfill,200,493,
1599,aa1611,Tulip,Buy ,fill ,200,662,
1558,aa1570,Tulip,Sell,fill ,200,662,
1599,aa1611,Tulip,Buy ,pfill,100,773,
1471,aa1483,Tulip,Sell,fill ,100,773,
1602,aa1614,Lotus,Buy ,pfill,100,573,
1594,aa1606,Lotus,Sell,fill ,100,573,
1603,aa1615,Rose,Sell,fill ,100,610,
1573,aa1585,Rose,Buy ,fill ,100,610,
1603,aa1615,Rose,Sell,fill ,100,355,
1582,aa1594,Rose,Buy ,pfill,100,355,
1604,aa1616,Rose,Buy ,pfill,100,329,
1603,aa1615,Rose,Sell,fill ,100,329,
1606,aa1618,Orchid,Buy ,pfill,100,202,
1591,aa1603,Orchid,Sell,fill ,100,202,
1607,aa1619,Lotus,Buy ,pfill,100,584,
1586,aa1598,Lotus,Sell,fill ,100,584,
1609,aa1621,Lotus,Sell,pfill,100,911,
1607,aa1619,Lotus,Buy ,fill ,100,911,
1609,aa1621,Lotus,Sell,fill ,100,493,
1592,aa1604,Lotus,Buy ,fill ,100,493,
1609,aa1621,Lotus,Sell,fill ,100,359,
1600,aa1612,Lotus,Buy ,pfill,100,359,
1609,aa1621,Lotus,Sell,fill ,100,352,
1578,aa1590,Lotus,Buy ,pfill,100,352,
1610,aa1622,Orchid,Sell,fill ,100,483,
1606,aa1618,Orchid,Buy ,pfill,100,483,
1610,aa1622,Orchid,Sell,fill ,100,289,
1566,aa1578,Orchid,Buy ,fill ,100,289,
1612,aa1624,Lotus,Buy ,fill ,100,239,
1609,aa1621,Lotus,Sell,fill ,100,239,
1613,aa1625,Tulip,Sell,fill ,100,854,
1599,aa1611,Tulip,Buy ,fill ,100,854,
1615,aa1627,Tulip,Buy ,pfill,100,493,
1584,aa1596,Tulip,Sell,fill ,100,493,
1618,aa1630,Lavender,Buy ,pfill,100,247,
1596,aa1608,Lavender,Sell,fill ,100,247,
1618,aa1630,Lavender,Buy ,fill ,100,701,
1617,aa1629,Lavender,Sell,pfill,100,701,
1618,aa1630,Lavender,Buy ,fill ,100,701,
1617,,,Sell,pfill,100,701,
1621,aa1633,Lavender,Buy ,fill ,300,544,
1605,aa1617,Lavender,Sell,fill ,300,544,
1622,aa1634,Lotus,Sell,pfill,100,733,
1612,aa1624,Lotus,Buy ,fill ,100,733,
1627,aa1639,Lavender,Buy ,pfill,100,701,
1617,aa1629,Lavender,Sell,fill ,100,701,
1628,aa1640,Lotus,Sell,pfill,100,480,
1576,aa1588,Lotus,Buy ,fill ,100,480,
1628,aa1640,Lotus,Sell,pfill,100,352,
1578,aa1590,Lotus,Buy ,fill ,100,352,
1631,aa1643,Lotus,Buy ,pfill,100,232,
1628,aa1640,Lotus,Sell,fill ,100,232,
1631,aa1643,Lotus,Buy ,pfill,100,549,
1622,aa1634,Lotus,Sell,fill ,100,549,
1631,aa1643,Lotus,Buy ,fill ,100,783,
1629,aa1641,Lotus,Sell,pfill,100,783,
1633,aa1645,Lavender,Buy ,New  ,200,625,
1634,aa1646,Tulip,Buy ,fill ,100,662,
1558,aa1570,Tulip,Sell,pfill,100,662,
1634,aa1646,Tulip,Buy ,fill ,100,679,
1515,aa1527,Tulip,Sell,fill ,100,679,
1635,aa1647,Lotus,Sell,fill ,100,863,
1631,aa1643,Lotus,Buy ,fill ,100,863,
1635,aa1647,Lotus,Sell,fill ,100,207,
1565,aa1577,Lotus,Buy ,pfill,100,207,
1637,aa1649,Orchid,Sell,pfill,100,289,
1566,aa1578,Orchid,Buy ,fill ,100,289,
1638,aa1650,Lavender,Buy ,New  ,100,592,
1639,aa1651,Rose,Sell,fill ,100,643,
1604,aa1616,Rose,Buy ,pfill,100,643,
1639,aa1651,Rose,Sell,fill ,100,598,
1626,aa1638,Rose,Buy ,pfill,100,598,
1639,aa1651,Rose,Sell,fill ,100,595,
1590,aa1602,Rose,Buy ,pfill,100,595,
1640,aa1652,Lotus,Buy ,pfill,100,181,
1635,aa1647,Lotus,Sell,fill ,100,181,
1641,aa1653,Orchid,Buy ,pfill,100,140,
1637,aa1649,Orchid,Sell,fill ,100,140,
1641,aa1653,Orchid,Buy ,fill ,200,563,
1588,aa1600,Orchid,Sell,fill ,200,563,
1641,aa1653,Orchid,Buy ,pfill,100,591,
1593,aa1605,Orchid,Sell,fill ,100,591,
1654,aa1666,Tulip,Buy ,fill ,100,679,
1515,aa1527,Tulip,Sell,fill ,100,679,
1654,aa1666,Tulip,Buy ,fill ,100,753,
1646,aa1658,Tulip,Sell,fill ,100,753,
1654,aa1666,Tulip,Buy ,fill ,100,784,
1571,aa1583,Tulip,Sell,pfill,100,784,
1654,aa1666,Tulip,Buy ,fill ,100,799,
1620,aa1632,Tulip,Sell,pfill,100,799,
1654,aa1666,Tulip,Buy ,fill ,100,898,
1441,aa1453,Tulip,Sell,fill ,100,898,
1654,aa1666,Tulip,Buy ,fill ,100,903,
1554,aa1566,Tulip,Sell,pfill,100,903,
1654,aa1666,Tulip,Buy ,fill ,100,924,
1587,aa1599,Tulip,Sell,pfill,100,924,
1654,aa1666,Tulip,Buy ,fill ,100,955,
1650,aa1662,Tulip,Sell,pfill,100,955,
1655,aa1667,Lotus,Sell,pfill,100,234,
1640,aa1652,Lotus,Buy ,fill ,100,234,
1655,aa1667,Lotus,Sell,fill ,100,207,
1565,aa1577,Lotus,Buy ,pfill,100,207,
1656,aa1668,Rose,Buy ,fill ,100,447,
1639,aa1651,Rose,Sell,fill ,100,447,
1660,aa1672,Rose,Buy ,New  ,300,255,
1661,aa1673,Tulip,Sell,fill ,100,955,
1654,aa1666,Tulip,Buy ,fill ,100,955,
1663,aa1675,Tulip,Buy ,fill ,100,784,
1571,aa1583,Tulip,Sell,fill ,100,784,
1663,aa1675,Tulip,Buy ,fill ,100,814,
1661,aa1673,Tulip,Sell,fill ,100,814,
1663,aa1675,Tulip,Buy ,fill ,100,902,
1484,aa1496,Tulip,Sell,fill ,100,902,
1667,aa1679,Lotus,Buy ,pfill,100,176,
1655,aa1667,Lotus,Sell,fill ,100,176,
1667,aa1679,Lotus,Buy ,fill ,100,540,
1662,aa1674,Lotus,Sell,pfill,100,540,
1669,aa1681,Tulip,Sell,pfill,100,917,
1663,aa1675,Tulip,Buy ,fill ,100,917,
1670,aa1682,Lavender,Sell,pfill,200,736,
1627,aa1639,Lavender,Buy ,fill ,200,736,
1671,aa1683,Tulip,Buy ,pfill,100,567,
1669,aa1681,Tulip,Sell,fill ,100,567,
1671,aa1683,Tulip,Buy ,fill ,100,902,
1484,aa1496,Tulip,Sell,fill ,100,902,
1671,aa1683,Tulip,Buy ,fill ,100,924,
1587,aa1599,Tulip,Sell,fill ,100,924,
1671,aa1683,Tulip,Buy ,fill ,100,961,
1347,aa1359,Tulip,Sell,pfill,100,961,
1671,aa1683,Tulip,Buy ,fill ,100,970,
1444,aa1456,Tulip,Sell,pfill,100,970,
1671,aa1683,Tulip,Buy ,fill ,100,977,
1450,aa1462,Tulip,Sell,fill ,100,977,
1671,aa1683,Tulip,Buy ,fill ,100,977,
1450,,,Sell,fill ,100,977,
1671,aa1683,Tulip,Buy ,fill ,100,977,
1450,,,Sell,fill ,100,977,
1671,aa1683,Tulip,Buy ,fill ,100,977,
1450,,,Sell,fill ,100,977,
1672,aa1684,Tulip,Sell,pfill,100,1000,
1671,aa1683,Tulip,Buy ,fill ,100,1000,
1677,aa1689,Lotus,Buy ,fill ,100,507,
1665,aa1677,Lotus,Sell,fill ,100,507,
1680,aa1692,Orchid,Buy ,fill ,100,567,
1553,aa1565,Orchid,Sell,pfill,100,567,
1680,aa1692,Orchid,Buy ,fill ,100,591,
1593,aa1605,Orchid,Sell,fill ,100,591,
1680,aa1692,Orchid,Buy ,fill ,100,729,
1545,aa1557,Orchid,Sell,pfill,100,729,
1681,aa1693,Lavender,Sell,fill ,100,641,
1621,aa1633,Lavender,Buy ,pfill,100,641,
1681,aa1693,Lavender,Sell,fill ,100,625,
1633,aa1645,Lavender,Buy ,pfill,100,625,
1681,aa1693,Lavender,Sell,fill ,100,592,
1638,aa1650,Lavender,Buy ,fill ,100,592,
1681,aa1693,Lavender,Sell,fill ,100,413,
1658,aa1670,Lavender,Buy ,pfill,100,413,
1681,aa1693,Lavender,Sell,fill ,100,363,
1676,aa1688,Lavender,Buy ,pfill,100,363,
1681,aa1693,Lavender,Sell,fill ,100,212,
1652,aa1664,Lavender,Buy ,pfill,100,212,
1681,aa1693,Lavender,Sell,fill ,100,92,
1454,aa1466,Lavender,Buy ,pfill,100,92,
1681,aa1693,Lavender,Sell,fill ,100,69,
1208,aa1220,Lavender,Buy ,fill ,100,69,
1681,aa1693,Lavender,Sell,fill ,100,60,
1091,aa1103,Lavender,Buy ,fill ,100,60,
1683,aa1695,Lotus,Sell,pfill,100,664,
1677,aa1689,Lotus,Buy ,fill ,100,664,
1685,aa1697,Lavender,Buy ,pfill,100,47,
1681,aa1693,Lavender,Sell,fill ,100,47,
1686,aa1698,Orchid,Sell,pfill,100,791,
1680,aa1692,Orchid,Buy ,fill ,100,791,
1687,aa1699,Lotus,Buy ,pfill,200,427,
1683,aa1695,Lotus,Sell,fill ,200,427,
1687,aa1699,Lotus,Buy ,fill ,100,709,
1653,aa1665,Lotus,Sell,pfill,100,709,
1687,aa1699,Lotus,Buy ,fill ,100,783,
1629,aa1641,Lotus,Sell,fill ,100,783,
1691,aa1703,Rose,Sell,fill ,100,704,
1656,aa1668,Rose,Buy ,fill ,100,704,
1691,aa1703,Rose,Sell,fill ,100,595,
1590,aa1602,Rose,Buy ,fill ,100,595,
1693,aa1705,Orchid,Sell,fill ,200,553,
1692,aa1704,Orchid,Buy ,fill ,200,553,
1698,aa1710,Orchid,Sell,pfill,200,193,
1689,aa1701,Orchid,Buy ,fill ,200,193,
1698,aa1710,Orchid,Sell,fill ,100,56,
1552,aa1564,Orchid,Buy ,pfill,100,56,
1700,aa1712,Tulip,Sell,fill ,100,727,
1679,aa1691,Tulip,Buy ,fill ,100,727,
1706,aa1718,Tulip,Sell,fill ,200,331,
1699,aa1711,Tulip,Buy ,pfill,200,331,
1706,aa1718,Tulip,Sell,fill ,200,258,
1702,aa1714,Tulip,Buy ,fill ,200,258,
1707,aa1719,Lavender,Sell,fill ,200,577,
1666,aa1678,Lavender,Buy ,pfill,200,577,
1707,aa1719,Lavender,Sell,fill ,200,413,
1658,aa1670,Lavender,Buy ,fill ,200,413,
1708,aa1720,Orchid,Buy ,fill ,100,40,
1698,aa1710,Orchid,Sell,fill ,100,40,
1708,aa1720,Orchid,Buy ,fill ,100,639,
1686,aa1698,Orchid,Sell,fill ,100,639,
1708,aa1720,Orchid,Buy ,fill ,100,729,
1545,aa1557,Orchid,Sell,fill ,100,729,
1709,aa1721,Tulip,Sell,fill ,200,258,
1702,aa1714,Tulip,Buy ,fill ,200,258,
1711,aa1723,Lavender,Buy ,pfill,200,355,
1707,aa1719,Lavender,Sell,fill ,200,355,
1711,aa1723,Lavender,Buy ,fill ,100,828,
1694,aa1706,Lavender,Sell,pfill,100,828,
1714,aa1726,Tulip,Sell,New  ,200,138,
1716,aa1728,Lavender,Sell,pfill,100,870,
1711,aa1723,Lavender,Buy ,fill ,100,870,
1716,aa1728,Lavender,Sell,fill ,100,350,
1697,aa1709,Lavender,Buy ,fill ,100,350,
1716,aa1728,Lavender,Sell,fill ,100,212,
1652,aa1664,Lavender,Buy ,fill ,100,212,
1716,aa1728,Lavender,Sell,fill ,100,69,
1208,aa1220,Lavender,Buy ,fill ,100,69,
1716,aa1728,Lavender,Sell,fill ,100,60,
1091,aa1103,Lavender,Buy ,fill ,100,60,
1716,aa1728,Lavender,Sell,fill ,100,33,
1378,aa1390,Lavender,Buy ,pfill,100,33,
1717,aa1729,Orchid,Buy ,pfill,100,683,
1555,aa1567,Orchid,Sell,fill ,100,683,
1717,aa1729,Orchid,Buy ,fill ,100,848,
1589,aa1601,Orchid,Sell,pfill,100,848,
1717,aa1729,Orchid,Buy ,fill ,100,882,
1647,aa1659,Orchid,Sell,pfill,100,882,
1717,aa1729,Orchid,Buy ,fill ,100,905,
1642,aa1654,Orchid,Sell,pfill,100,905,
1717,aa1729,Orchid,Buy ,fill ,100,943,
877,aa889,Orchid,Sell,fill ,100,943,
1719,aa1731,Lotus,Buy ,pfill,100,709,
1653,aa1665,Lotus,Sell,fill ,100,709,
1719,aa1731,Lotus,Buy ,fill ,100,835,
1668,aa1680,Lotus,Sell,pfill,100,835,
1719,aa1731,Lotus,Buy ,fill ,100,983,
1684,aa1696,Lotus,Sell,pfill,100,983,
1719,aa1731,Lotus,Buy ,fill ,100,992,
1611,aa1623,Lotus,Sell,pfill,100,992,
1719,aa1731,Lotus,Buy ,fill ,100,992,
1611,,,Sell,pfill,100,992,
1720,aa1732,Tulip,Buy ,fill ,100,138,
1714,aa1726,Tulip,Sell,pfill,100,138,
1720,aa1732,Tulip,Buy ,fill ,100,232,
1709,aa1721,Tulip,Sell,pfill,100,232,
1721,aa1733,Orchid,Sell,pfill,100,976,
1717,aa1729,Orchid,Buy ,fill ,100,976,
1722,aa1734,Orchid,Sell,New  ,100,782,
1725,aa1737,Tulip,Sell,pfill,100,398,
1720,aa1732,Tulip,Buy ,fill ,100,398,
1727,aa1739,Rose,Sell,pfill,100,595,
1590,aa1602,Rose,Buy ,fill ,100,595,
1727,aa1739,Rose,Sell,fill ,100,403,
1701,aa1713,Rose,Buy ,fill ,100,403,
1727,aa1739,Rose,Sell,fill ,100,305,
1402,aa1414,Rose,Buy ,fill ,100,305,
1729,aa1741,Tulip,Sell,New  ,100,216,
1731,aa1743,Lotus,Sell,pfill,100,997,
1719,aa1731,Lotus,Buy ,fill ,100,997,
1733,aa1745,Lavender,Buy ,fill ,100,28,
1716,aa1728,Lavender,Sell,fill ,100,28,
1733,aa1745,Lavender,Buy ,fill ,100,439,
1723,aa1735,Lavender,Sell,pfill,100,439,
1735,aa1747,Lotus,Buy ,fill ,100,544,
1731,aa1743,Lotus,Sell,fill ,100,544,
1738,aa1750,Lotus,Sell,pfill,100,715,
1735,aa1747,Lotus,Buy ,fill ,100,715,
1739,aa1751,Lotus,Buy ,fill ,100,227,
1738,aa1750,Lotus,Sell,fill ,100,227,
1740,aa1752,Lavender,Sell,fill ,100,756,
1733,aa1745,Lavender,Buy ,fill ,100,756,
1741,aa1753,Orchid,Sell,pfill,100,489,
1732,aa1744,Orchid,Buy ,fill ,100,489,
1741,aa1753,Orchid,Sell,pfill,100,354,
1730,aa1742,Orchid,Buy ,fill ,100,354,
1743,aa1755,Orchid,Buy ,fill ,100,5,
1741,aa1753,Orchid,Sell,fill ,100,5,
1744,aa1756,Rose,Buy ,pfill,100,258,
1727,aa1739,Rose,Sell,fill ,100,258,
1744,aa1756,Rose,Buy ,fill ,100,797,
1710,aa1722,Rose,Sell,fill ,100,797,
1744,aa1756,Rose,Buy ,fill ,100,797,
1710,,,Sell,fill ,100,797,
1745,aa1757,Lavender,Buy ,pfill,100,410,
1740,aa1752,Lavender,Sell,fill ,100,410,
1745,aa1757,Lavender,Buy ,fill ,100,526,
1742,aa1754,Lavender,Sell,fill ,100,526,
1746,aa1758,Tulip,Sell,New  ,200,737,
1747,aa1759,Tulip,Sell,New  ,300,938,
1748,aa1760,Lavender,Buy ,New  ,200,495,
1749,aa1761,Lavender,Sell,pfill,100,650,
1745,aa1757,Lavender,Buy ,fill ,100,650,
1750,aa1762,Rose,Buy ,New  ,300,276,
1751,aa1763,Lavender,Buy ,pfill,100,157,
1749,aa1761,Lavender,Sell,fill ,100,157,
1752,aa1764,Rose,Buy ,New  ,200,609,
1753,aa1765,Rose,Sell,pfill,100,839,
1744,aa1756,Rose,Buy ,fill ,100,839,
1754,aa1766,Tulip,Sell,New  ,100,122,
1756,aa1768,Lotus,Sell,pfill,100,428,
1739,aa1751,Lotus,Buy ,fill ,100,428,
1757,aa1769,Lotus,Buy ,fill ,200,11,
1756,aa1768,Lotus,Sell,fill ,200,11,
1758,aa1770,Lotus,Buy ,fill ,200,573,
1734,aa1746,Lotus,Sell,pfill,200,573,
1759,aa1771,Lotus,Sell,pfill,200,612,
1758,aa1770,Lotus,Buy ,fill ,200,612,
1760,aa1772,Lotus,Sell,New  ,200,756,
1761,aa1773,Tulip,Buy ,fill ,100,122,
1754,aa1766,Tulip,Sell,fill ,100,122,
1761,aa1773,Tulip,Buy ,fill ,100,216,
1729,aa1741,Tulip,Sell,fill ,100,216,
1764,aa1776,Lotus,Sell,New  ,300,860,
1765,aa1777,Tulip,Buy ,pfill,100,216,
1729,aa1741,Tulip,Sell,fill ,100,216,
1765,aa1777,Tulip,Buy ,pfill,100,380,
1725,aa1737,Tulip,Sell,fill ,100,380,
1765,aa1777,Tulip,Buy ,fill ,100,737,
1746,aa1758,Tulip,Sell,pfill,100,737,
1765,aa1777,Tulip,Buy ,fill ,100,868,
1724,aa1736,Tulip,Sell,fill ,100,868,
1766,aa1778,Lotus,Sell,New  ,200,932,
1767,aa1779,Orchid,Buy ,pfill,100,782,
1722,aa1734,Orchid,Sell,fill ,100,782,
1767,aa1779,Orchid,Buy ,fill ,100,882,
1647,aa1659,Orchid,Sell,pfill,100,882,
1768,aa1780,Orchid,Sell,fill ,100,895,
1767,aa1779,Orchid,Buy ,fill ,100,895,
1768,aa1780,Orchid,Sell,fill ,100,493,
1762,aa1774,Orchid,Buy ,pfill,100,493,
1769,aa1781,Orchid,Buy ,fill ,100,449,
1768,aa1780,Orchid,Sell,fill ,100,449,
1769,aa1781,Orchid,Buy ,fill ,100,908,
1721,aa1733,Orchid,Sell,pfill,100,908,
1770,aa1782,Lavender,Sell,pfill,100,650,
1751,aa1763,Lavender,Buy ,fill ,100,650,
1774,aa1786,Rose,Buy ,pfill,200,635,
1753,aa1765,Rose,Sell,fill ,200,635,
1774,aa1786,Rose,Buy ,fill ,100,856,
1772,aa1784,Rose,Sell,pfill,100,856,
1779,aa1791,Orchid,Sell,fill ,100,931,
1769,aa1781,Orchid,Buy ,fill ,100,931,
1781,aa1793,Tulip,Sell,pfill,100,960,
1765,aa1777,Tulip,Buy ,fill ,100,960,
1782,aa1794,Rose,Sell,pfill,100,951,
1774,aa1786,Rose,Buy ,fill ,100,951,
1783,aa1795,Lavender,Buy ,pfill,100,562,
1770,aa1782,Lavender,Sell,fill ,100,562,
1783,aa1795,Lavender,Buy ,fill ,100,745,
1778,aa1790,Lavender,Sell,pfill,100,745,
1783,aa1795,Lavender,Buy ,fill ,100,745,
1778,,,Sell,pfill,100,745,
1784,aa1796,Lotus,Sell,New  ,300,786,
1785,aa1797,Orchid,Buy ,pfill,100,494,
1779,aa1791,Orchid,Sell,fill ,100,494,
1786,aa1798,Orchid,Sell,fill ,100,818,
1776,aa1788,Orchid,Buy ,pfill,100,818,
1786,aa1798,Orchid,Sell,fill ,100,562,
1785,aa1797,Orchid,Buy ,fill ,100,562,
1788,aa1800,Lotus,Sell,New  ,300,257,
1789,aa1801,Lotus,Sell,New  ,200,755,
1790,aa1802,Orchid,Buy ,pfill,100,497,
1786,aa1798,Orchid,Sell,fill ,100,497,
1792,aa1804,Orchid,Sell,pfill,200,763,
1790,aa1802,Orchid,Buy ,fill ,200,763,
1793,aa1805,Tulip,Buy ,pfill,200,124,
1781,aa1793,Tulip,Sell,fill ,200,124,
1794,aa1806,Rose,Sell,fill ,100,847,
1780,aa1792,Rose,Buy ,pfill,100,847,
1795,aa1807,Lotus,Buy ,fill ,200,257,
1788,aa1800,Lotus,Sell,pfill,200,257,
1795,aa1807,Lotus,Buy ,pfill,100,418,
1759,aa1771,Lotus,Sell,fill ,100,418,
1796,aa1808,Tulip,Sell,pfill,100,382,
1775,aa1787,Tulip,Buy ,fill ,100,382,
1796,aa1808,Tulip,Sell,fill ,100,63,
1771,aa1783,Tulip,Buy ,fill ,100,63,
1796,aa1808,Tulip,Sell,fill ,100,63,
1771,,,Buy ,fill ,100,63,
1798,aa1810,Rose,Buy ,pfill,100,346,
1794,aa1806,Rose,Sell,fill ,100,346,
1798,aa1810,Rose,Buy ,fill ,100,856,
1772,aa1784,Rose,Sell,pfill,100,856,
1799,aa1811,Orchid,Sell,fill ,100,562,
1785,aa1797,Orchid,Buy ,fill ,100,562,
1799,aa1811,Orchid,Sell,fill ,100,436,
1777,aa1789,Orchid,Buy ,fill ,100,436,
1800,aa1812,Tulip,Sell,New  ,100,14,
1801,aa1813,Tulip,Buy ,pfill,100,14,
1800,aa1812,Tulip,Sell,fill ,100,14,
1802,aa1814,Rose,Sell,pfill,100,908,
1798,aa1810,Rose,Buy ,fill ,100,908,
1802,aa1814,Rose,Sell,fill ,200,255,
1660,aa1672,Rose,Buy ,pfill,200,255,
1802,aa1814,Rose,Sell,pfill,100,202,
1595,aa1607,Rose,Buy ,fill ,100,202,
1802,aa1814,Rose,Sell,fill ,100,138,
1718,aa1730,Rose,Buy ,pfill,100,138,
1802,aa1814,Rose,Sell,fill ,100,136,
1505,aa1517,Rose,Buy ,fill ,100,136,
1802,aa1814,Rose,Sell,fill ,100,96,
1536,,,Buy ,fill ,100,96,
1802,aa1814,Rose,Sell,fill ,100,96,
1536,,,Buy ,fill ,100,96,
1802,aa1814,Rose,Sell,fill ,100,96,
1536,,,Buy ,fill ,100,96,
1803,aa1815,Rose,Buy ,pfill,100,27,
1802,aa1814,Rose,Sell,fill ,100,27,
1804,aa1816,Orchid,Buy ,pfill,100,136,
1799,aa1811,Orchid,Sell,fill ,100,136,
1805,aa1817,Rose,Sell,fill ,100,692,
1803,aa1815,Rose,Buy ,pfill,100,692,
1807,aa1819,Rose,Sell,pfill,100,692,
1803,aa1815,Rose,Buy ,fill ,100,692,
1807,aa1819,Rose,Sell,fill ,100,96,
1536,aa1548,Rose,Buy ,fill ,100,96,
1807,aa1819,Rose,Sell,fill ,100,96,
1536,,,Buy ,fill ,100,96,
1808,aa1820,Orchid,Sell,fill ,200,558,
1804,aa1816,Orchid,Buy ,fill ,200,558,
1810,aa1822,Rose,Buy ,pfill,100,3,
1807,aa1819,Rose,Sell,fill ,100,3,
1811,aa1823,Lavender,Buy ,fill ,100,585,
1773,aa1785,Lavender,Sell,pfill,100,585,
1811,aa1823,Lavender,Buy ,fill ,100,745,
1778,aa1790,Lavender,Sell,pfill,100,745,
1812,aa1824,Rose,Buy ,New  ,100,772,
1814,aa1826,Tulip,Buy ,pfill,100,19,
1796,aa1808,Tulip,Sell,fill ,100,19,
1815,aa1827,Lavender,Sell,pfill,100,799,
1811,aa1823,Lavender,Buy ,fill ,100,799,
1816,aa1828,Orchid,Sell,New  ,300,92,
1819,aa1831,Lotus,Sell,pfill,100,689,
1795,aa1807,Lotus,Buy ,fill ,100,689,
1819,aa1831,Lotus,Sell,fill ,100,281,
1809,aa1821,Lotus,Buy ,fill ,100,281,
1820,aa1832,Lotus,Sell,New  ,200,363,
1821,aa1833,Orchid,Buy ,fill ,200,92,
1816,aa1828,Orchid,Sell,pfill,200,92,
1821,aa1833,Orchid,Buy ,fill ,200,262,
1808,aa1820,Orchid,Sell,fill ,200,262,
1822,aa1834,Orchid,Buy ,fill ,100,262,
1808,aa1820,Orchid,Sell,pfill,100,262,
1822,aa1834,Orchid,Buy ,fill ,100,993,
1180,aa1192,Orchid,Sell,pfill,100,993,
1823,aa1835,Orchid,Buy ,fill ,100,262,
1808,aa1820,Orchid,Sell,fill ,100,262,
1824,aa1836,Lavender,Buy ,pfill,100,209,
1815,aa1827,Lavender,Sell,fill ,100,209,
1825,aa1837,Lotus,Sell,New  ,300,761,
1826,aa1838,Orchid,Sell,fill ,100,726,
1823,aa1835,Orchid,Buy ,fill ,100,726,
1830,aa1842,Rose,Sell,pfill,100,772,
1812,aa1824,Rose,Buy ,fill ,100,772,
1831,aa1843,Orchid,Sell,New  ,300,5,
1837,aa1849,Lotus,Buy ,pfill,100,62,
1819,aa1831,Lotus,Sell,fill ,100,62,
1837,aa1849,Lotus,Buy ,fill ,200,363,
1820,aa1832,Lotus,Sell,fill ,200,363,
